Transaction_ID,Customer_ID,Item_ID,Location_ID,Payment_Method_ID,Shipping_Type_ID,Purchase_Amount_USD,Review_Rating,Discount_Applied,Promo_Code_Used,Subscription_Status,Previous_Purchases,Frequency_of_Purchases,Season
2940,2861,464,4,5,3,38,2.9,No,No,No,49,Weekly,Spring
2941,1505,779,30,5,3,80,4.2,Yes,Yes,No,10,Monthly,Winter
2942,346,317,6,5,3,59,4.4,Yes,Yes,Yes,27,Annually,Winter
2943,1277,954,6,5,3,68,4.8,Yes,Yes,No,37,Weekly,Spring
2944,109,106,7,5,3,79,3.4,Yes,Yes,Yes,32,Bi-Weekly,Spring
2945,436,390,7,5,3,28,3.6,Yes,Yes,Yes,42,Monthly,Winter
2946,1495,781,7,5,3,76,3.0,Yes,Yes,No,23,Fortnightly,Spring
2947,3431,895,7,5,3,73,4.2,No,No,No,17,Every 3 Months,Winter
2948,3530,1742,7,5,3,20,3.9,No,No,No,43,Weekly,Winter
2949,2340,945,27,5,3,65,3.4,No,No,No,24,Quarterly,Spring
2950,1035,818,34,5,3,29,4.2,Yes,Yes,Yes,44,Weekly,Fall
2951,1970,735,8,5,3,32,3.5,No,No,No,11,Fortnightly,Winter
2952,3754,810,8,5,3,26,4.2,No,No,No,22,Fortnightly,Winter
2953,3003,824,8,5,3,29,3.6,No,No,No,19,Quarterly,Fall
2954,1266,947,8,5,3,79,2.7,Yes,Yes,No,27,Weekly,Spring
2955,2786,1018,8,5,3,80,2.9,No,No,No,13,Monthly,Summer
2956,1286,152,18,5,3,99,3.5,Yes,Yes,No,45,Fortnightly,Fall
2957,969,729,18,5,3,67,3.1,Yes,Yes,Yes,48,Quarterly,Summer
2958,1100,732,18,5,3,73,2.6,Yes,Yes,No,45,Fortnightly,Fall
2959,1890,874,18,5,3,57,2.5,No,No,No,27,Weekly,Spring
2960,3058,1010,18,5,3,22,3.4,No,No,No,26,Weekly,Spring
2961,1677,226,9,5,3,44,3.1,Yes,Yes,No,34,Weekly,Winter
2962,504,448,9,5,3,24,3.2,Yes,Yes,Yes,26,Quarterly,Summer
2963,1088,846,9,5,3,71,3.4,Yes,Yes,No,7,Monthly,Winter
2964,623,377,43,5,3,63,4.0,Yes,Yes,Yes,44,Fortnightly,Spring
2965,3167,464,43,5,3,80,2.7,No,No,No,37,Fortnightly,Winter
2966,2314,958,43,5,3,31,4.7,No,No,No,36,Fortnightly,Summer
2967,2493,1474,46,5,3,96,4.1,No,No,No,34,Bi-Weekly,Summer
2968,528,467,37,5,3,23,4.3,Yes,Yes,Yes,47,Every 3 Months,Winter
2969,573,506,37,5,3,97,4.6,Yes,Yes,Yes,26,Annually,Summer
2970,1059,126,36,5,3,33,3.1,Yes,Yes,No,49,Every 3 Months,Summer
2971,1653,266,36,5,3,35,4.0,Yes,Yes,No,1,Fortnightly,Summer
2972,1531,305,36,5,3,21,3.9,Yes,Yes,No,22,Quarterly,Spring
2973,3099,391,36,5,3,64,3.3,No,No,No,50,Quarterly,Summer
2974,449,399,10,5,3,23,3.4,Yes,Yes,Yes,35,Fortnightly,Summer
2975,1571,1094,10,5,3,41,4.8,Yes,Yes,No,3,Every 3 Months,Winter
2976,2628,1527,10,5,3,26,3.6,No,No,No,40,Quarterly,Fall
2977,226,78,11,5,3,22,3.2,Yes,Yes,Yes,11,Annually,Spring
2978,913,660,11,5,3,56,3.4,Yes,Yes,Yes,32,Monthly,Winter
2979,3688,1154,11,5,3,44,2.9,No,No,No,28,Every 3 Months,Summer
2980,803,73,13,5,3,41,3.5,Yes,Yes,Yes,2,Weekly,Winter
2981,292,278,13,5,3,26,3.3,Yes,Yes,Yes,40,Monthly,Fall
2982,2425,392,13,5,3,57,4.5,No,No,No,28,Bi-Weekly,Winter
2983,1742,1178,13,5,3,51,3.6,No,No,No,20,Monthly,Winter
2984,713,606,14,5,3,81,3.8,Yes,Yes,Yes,36,Quarterly,Summer
2985,1115,858,14,5,3,25,2.6,Yes,Yes,No,47,Every 3 Months,Fall
2986,404,361,23,5,3,45,4.5,Yes,Yes,Yes,12,Annually,Winter
2987,1243,895,23,5,3,27,4.0,Yes,Yes,No,15,Quarterly,Summer
2988,3813,414,50,5,3,75,2.8,No,No,No,7,Every 3 Months,Spring
2989,2392,438,50,5,3,74,4.6,No,No,No,31,Quarterly,Winter
2990,3745,428,33,5,3,51,2.7,No,No,No,26,Fortnightly,Summer
2991,2153,1357,33,5,3,48,4.5,No,No,No,43,Bi-Weekly,Summer
2992,2318,1386,33,5,3,34,4.7,No,No,No,28,Monthly,Summer
2993,3256,1684,33,5,3,40,2.8,No,No,No,36,Monthly,Fall
2994,2093,720,47,5,3,45,2.6,No,No,No,27,Weekly,Fall
2995,3227,768,47,5,3,71,3.3,No,No,No,38,Fortnightly,Spring
2996,2578,1508,47,5,3,39,4.5,No,No,No,37,Monthly,Fall
2997,2170,55,21,5,3,42,2.9,No,No,No,32,Bi-Weekly,Fall
2998,565,499,21,5,3,58,3.4,Yes,Yes,Yes,30,Weekly,Winter
2999,651,559,21,5,3,40,3.9,Yes,Yes,Yes,12,Annually,Spring
3000,110,107,16,5,3,85,2.6,Yes,Yes,Yes,43,Fortnightly,Spring
3001,3267,1685,16,5,3,74,4.2,No,No,No,33,Weekly,Winter
3002,3305,1691,17,5,3,79,4.8,No,No,No,36,Every 3 Months,Fall
3003,158,150,35,5,3,68,3.0,Yes,Yes,Yes,1,Fortnightly,Fall
3004,2642,1532,35,5,3,60,2.7,No,No,No,20,Every 3 Months,Winter
3005,999,540,40,5,3,90,3.8,Yes,Yes,Yes,48,Bi-Weekly,Spring
3006,3415,605,40,5,3,94,4.9,No,No,No,3,Quarterly,Spring
3007,1952,1271,40,5,3,53,2.7,No,No,No,32,Bi-Weekly,Summer
3008,3697,1785,40,5,3,48,3.4,No,No,No,26,Annually,Fall
3009,176,168,20,5,3,86,2.8,Yes,Yes,Yes,2,Annually,Fall
3010,218,209,20,5,3,48,3.5,Yes,Yes,Yes,24,Annually,Winter
3011,748,462,20,5,3,74,4.4,Yes,Yes,Yes,13,Weekly,Spring
3012,3111,1197,22,5,3,46,4.6,No,No,No,2,Bi-Weekly,Fall
3013,2530,559,31,5,3,62,4.7,No,No,No,48,Monthly,Spring
3014,1541,1078,25,5,3,95,2.9,Yes,Yes,No,14,Monthly,Winter
3015,1572,1095,25,5,3,88,4.5,Yes,Yes,No,11,Fortnightly,Winter
3016,3097,47,24,5,3,63,3.5,No,No,No,20,Monthly,Winter
3017,178,170,24,5,3,42,3.7,Yes,Yes,Yes,47,Monthly,Fall
3018,727,208,26,5,3,78,3.6,Yes,Yes,Yes,20,Every 3 Months,Summer
3019,234,224,29,5,3,83,4.5,Yes,Yes,Yes,27,Every 3 Months,Fall
3020,1885,1241,29,5,3,30,4.3,No,No,No,15,Bi-Weekly,Summer
3021,3083,37,41,5,3,99,4.0,No,No,No,20,Annually,Spring
3022,1783,977,41,5,3,88,2.7,No,No,No,40,Fortnightly,Fall
3023,3050,1643,41,5,3,60,3.0,No,No,No,41,Bi-Weekly,Summer
3024,3093,1658,41,5,3,54,3.5,No,No,No,14,Bi-Weekly,Fall
3025,204,195,28,5,3,38,3.2,Yes,Yes,Yes,18,Weekly,Fall
3026,1340,373,28,5,3,56,5.0,Yes,Yes,No,5,Every 3 Months,Winter
3027,1609,1118,44,5,3,58,4.6,Yes,Yes,No,12,Bi-Weekly,Fall
3028,2213,1375,44,5,3,77,3.3,No,No,No,22,Quarterly,Winter
3029,1210,917,39,5,3,62,3.8,Yes,Yes,No,16,Monthly,Winter
3030,2935,153,38,5,3,22,4.7,No,No,No,41,Quarterly,Fall
3031,1334,977,38,5,3,69,2.7,Yes,Yes,No,9,Quarterly,Winter
3032,2061,238,49,5,3,63,3.2,No,No,No,23,Quarterly,Fall
3033,2828,905,49,5,3,96,3.1,No,No,No,11,Bi-Weekly,Fall
3034,1741,1177,49,5,3,21,3.3,No,No,No,10,Every 3 Months,Fall
3035,3520,1740,49,5,3,66,3.7,No,No,No,14,Fortnightly,Winter
3036,1323,382,48,5,3,74,4.0,Yes,Yes,No,17,Quarterly,Winter
3037,3353,1060,48,5,3,96,2.9,No,No,No,7,Bi-Weekly,Summer
3038,2092,1335,48,5,3,97,3.0,No,No,No,24,Quarterly,Fall
3039,2573,1505,48,5,3,42,3.9,No,No,No,40,Quarterly,Fall
3040,131,126,1,4,3,39,3.7,Yes,Yes,Yes,13,Fortnightly,Fall
3041,865,701,1,4,3,59,3.9,Yes,Yes,Yes,5,Annually,Winter
3042,3553,1219,1,4,3,66,2.9,No,No,No,3,Quarterly,Winter
3043,3378,1705,1,4,3,32,4.6,No,No,No,18,Fortnightly,Winter
3044,1543,182,12,4,3,44,3.5,Yes,Yes,No,43,Weekly,Winter
3045,2349,1426,2,4,3,84,4.9,No,No,No,16,Every 3 Months,Spring
3046,3391,1709,5,4,3,70,3.0,No,No,No,38,Annually,Summer
3047,2042,1312,15,4,3,32,3.2,No,No,No,14,Bi-Weekly,Winter
3048,2275,1398,15,4,3,27,4.5,No,No,No,38,Fortnightly,Spring
3049,3281,1643,15,4,3,57,2.7,No,No,No,5,Monthly,Winter
3050,313,34,3,4,3,89,3.4,Yes,Yes,Yes,6,Annually,Spring
3051,3424,518,3,4,3,71,3.8,No,No,No,21,Bi-Weekly,Spring
3052,2289,1404,19,4,3,91,3.8,No,No,No,50,Weekly,Fall
3053,2165,201,45,4,3,20,4.8,No,No,No,46,Bi-Weekly,Winter
3054,4,4,4,4,3,90,3.5,Yes,Yes,Yes,49,Weekly,Spring
3055,1496,1055,4,4,3,23,4.5,Yes,Yes,No,6,Weekly,Winter
3056,2754,1566,4,4,3,59,3.6,No,No,No,48,Quarterly,Spring
3057,1307,61,30,4,3,33,4.5,Yes,Yes,No,40,Annually,Winter
3058,1977,10,6,4,3,51,3.2,No,No,No,43,Fortnightly,Spring
3059,3594,1763,6,4,3,80,4.6,No,No,No,24,Monthly,Spring
3060,2080,318,7,4,3,24,3.1,No,No,No,16,Quarterly,Summer
3061,2030,798,7,4,3,23,4.6,No,No,No,40,Quarterly,Spring
3062,2488,1038,7,4,3,21,3.0,No,No,No,16,Bi-Weekly,Spring
3063,1601,1112,7,4,3,26,4.7,Yes,Yes,No,24,Weekly,Spring
3064,2649,1133,27,4,3,84,3.9,No,No,No,14,Bi-Weekly,Spring
3065,108,105,34,4,3,67,3.1,Yes,Yes,Yes,46,Fortnightly,Winter
3066,1114,209,34,4,3,80,4.8,Yes,Yes,No,11,Bi-Weekly,Summer
3067,3355,388,34,4,3,45,2.8,No,No,No,15,Weekly,Fall
3068,2908,1606,34,4,3,82,3.7,No,No,No,50,Bi-Weekly,Summer
3069,784,445,8,4,3,65,4.5,Yes,Yes,Yes,38,Fortnightly,Winter
3070,786,628,8,4,3,62,4.0,Yes,Yes,Yes,37,Fortnightly,Spring
3071,1760,1186,8,4,3,58,4.0,No,No,No,1,Weekly,Spring
3072,2980,1304,8,4,3,91,2.6,No,No,No,14,Weekly,Fall
3073,3602,277,18,4,3,47,3.0,No,No,No,3,Monthly,Summer
3074,1396,604,9,4,3,32,2.8,Yes,Yes,No,40,Bi-Weekly,Spring
3075,2544,995,9,4,3,56,2.7,No,No,No,30,Bi-Weekly,Spring
3076,1592,1019,46,4,3,100,2.9,Yes,Yes,No,24,Annually,Winter
3077,1558,1088,46,4,3,34,3.5,Yes,Yes,No,34,Quarterly,Fall
3078,3043,1641,46,4,3,27,2.9,No,No,No,14,Every 3 Months,Winter
3079,810,172,37,4,3,81,4.9,Yes,Yes,Yes,30,Bi-Weekly,Fall
3080,438,392,36,4,3,50,2.6,Yes,Yes,Yes,41,Annually,Summer
3081,1448,697,36,4,3,57,3.0,Yes,Yes,No,25,Monthly,Summer
3082,2187,1365,36,4,3,23,4.3,No,No,No,6,Every 3 Months,Winter
3083,1735,1175,10,4,3,98,3.1,No,No,No,16,Quarterly,Spring
3084,2121,1344,10,4,3,98,3.1,No,No,No,38,Quarterly,Fall
3085,3569,131,11,4,3,71,4.8,No,No,No,14,Quarterly,Spring
3086,596,137,13,4,3,77,3.6,Yes,Yes,Yes,47,Quarterly,Summer
3087,2180,1031,13,4,3,82,2.9,No,No,No,14,Monthly,Fall
3088,1290,961,14,4,3,24,2.9,Yes,Yes,No,10,Weekly,Fall
3089,3072,1651,14,4,3,41,3.4,No,No,No,6,Monthly,Spring
3090,125,121,23,4,3,86,3.1,Yes,Yes,Yes,50,Annually,Spring
3091,767,648,23,4,3,48,3.6,Yes,Yes,Yes,13,Monthly,Winter
3092,3558,1451,23,4,3,26,4.9,No,No,No,1,Every 3 Months,Summer
3093,3808,1200,50,4,3,39,2.9,No,No,No,36,Annually,Spring
3094,3443,1721,50,4,3,78,4.3,No,No,No,12,Weekly,Spring
3095,3692,1784,50,4,3,21,4.8,No,No,No,24,Weekly,Summer
3096,114,111,33,4,3,54,3.1,Yes,Yes,Yes,20,Quarterly,Winter
3097,3500,1290,33,4,3,29,3.0,No,No,No,13,Every 3 Months,Fall
3098,3641,102,47,4,3,31,4.0,No,No,No,17,Monthly,Spring
3099,1665,691,47,4,3,53,5.0,Yes,Yes,No,35,Weekly,Spring
3100,1626,1122,47,4,3,45,3.0,Yes,Yes,No,3,Bi-Weekly,Winter
3101,535,473,21,4,3,72,4.5,Yes,Yes,Yes,4,Quarterly,Fall
3102,465,413,16,4,3,52,4.7,Yes,Yes,Yes,45,Monthly,Winter
3103,562,486,16,4,3,65,2.6,Yes,Yes,Yes,25,Fortnightly,Fall
3104,3107,1467,16,4,3,57,4.7,No,No,No,20,Annually,Winter
3105,3040,1640,16,4,3,48,3.2,No,No,No,31,Bi-Weekly,Spring
3106,1532,1073,17,4,3,83,4.5,Yes,Yes,No,8,Bi-Weekly,Spring
3107,2197,1369,35,4,3,58,4.8,No,No,No,31,Weekly,Spring
3108,3761,575,40,4,3,80,3.1,No,No,No,36,Weekly,Fall
3109,1949,1268,40,4,3,37,3.1,No,No,No,39,Bi-Weekly,Winter
3110,2678,1544,40,4,3,43,3.8,No,No,No,6,Every 3 Months,Spring
3111,1527,104,20,4,3,22,3.1,Yes,Yes,No,27,Monthly,Summer
3112,2847,669,20,4,3,36,2.8,No,No,No,15,Bi-Weekly,Fall
3113,3726,1793,20,4,3,100,4.4,No,No,No,2,Annually,Winter
3114,3273,448,22,4,3,99,3.1,No,No,No,34,Quarterly,Winter
3115,1520,1068,22,4,3,73,4.9,Yes,Yes,No,40,Weekly,Fall
3116,2669,1151,22,4,3,75,4.8,No,No,No,9,Quarterly,Summer
3117,2074,1308,22,4,3,25,3.5,No,No,No,2,Every 3 Months,Winter
3118,324,302,31,4,3,78,3.5,Yes,Yes,Yes,29,Bi-Weekly,Winter
3119,3397,1711,31,4,3,37,5.0,No,No,No,5,Quarterly,Winter
3120,2869,108,25,4,3,49,2.6,No,No,No,42,Every 3 Months,Winter
3121,3372,1703,25,4,3,99,4.0,No,No,No,28,Annually,Winter
3122,2224,1379,24,4,3,65,4.7,No,No,No,5,Quarterly,Fall
3123,2334,1421,24,4,3,77,3.8,No,No,No,1,Every 3 Months,Spring
3124,237,227,26,4,3,68,3.4,Yes,Yes,Yes,39,Fortnightly,Winter
3125,3208,743,29,4,3,29,2.7,No,No,No,14,Annually,Summer
3126,1090,847,29,4,3,61,3.8,Yes,Yes,No,33,Bi-Weekly,Spring
3127,1656,1135,29,4,3,81,3.2,Yes,Yes,No,4,Monthly,Spring
3128,3465,83,41,4,3,59,2.7,No,No,No,12,Annually,Winter
3129,2972,427,41,4,3,100,3.9,No,No,No,9,Every 3 Months,Fall
3130,1452,1032,41,4,3,34,2.5,Yes,Yes,No,35,Quarterly,Fall
3131,3323,1695,28,4,3,92,4.6,No,No,No,43,Weekly,Winter
3132,729,618,44,4,3,78,3.7,Yes,Yes,Yes,12,Every 3 Months,Winter
3133,230,220,32,4,3,28,4.6,Yes,Yes,Yes,27,Every 3 Months,Spring
3134,1142,225,32,4,3,33,4.7,Yes,Yes,No,23,Fortnightly,Winter
3135,2781,1418,32,4,3,70,4.1,No,No,No,29,Fortnightly,Winter
3136,2659,1537,32,4,3,47,3.2,No,No,No,39,Monthly,Summer
3137,3542,1747,42,4,3,66,4.0,No,No,No,22,Annually,Winter
3138,2381,189,39,4,3,66,2.5,No,No,No,36,Fortnightly,Fall
3139,300,283,39,4,3,80,3.2,Yes,Yes,Yes,28,Fortnightly,Summer
3140,947,759,39,4,3,24,2.8,Yes,Yes,Yes,4,Quarterly,Spring
3141,2854,1045,39,4,3,48,3.2,No,No,No,9,Weekly,Winter
3142,2655,777,38,4,3,70,4.1,No,No,No,4,Annually,Fall
3143,3747,1798,38,4,3,99,2.6,No,No,No,49,Monthly,Summer
3144,1533,1074,49,4,3,46,4.4,Yes,Yes,No,5,Every 3 Months,Winter
3145,3174,1182,48,4,3,46,4.9,No,No,No,32,Fortnightly,Summer
3146,1031,815,1,6,3,89,3.3,Yes,Yes,Yes,37,Quarterly,Winter
3147,263,73,12,6,3,40,3.7,Yes,Yes,Yes,6,Annually,Summer
3148,872,297,12,6,3,42,2.6,Yes,Yes,Yes,45,Quarterly,Spring
3149,2079,657,12,6,3,42,3.2,No,No,No,40,Weekly,Spring
3150,2409,940,12,6,3,55,4.2,No,No,No,44,Every 3 Months,Fall
3151,3483,1282,12,6,3,61,3.9,No,No,No,35,Weekly,Winter
3152,3728,928,2,6,3,83,3.5,No,No,No,17,Bi-Weekly,Summer
3153,2302,1261,2,6,3,20,2.9,No,No,No,21,Annually,Winter
3154,1387,33,5,6,3,56,4.0,Yes,Yes,No,4,Quarterly,Fall
3155,1678,293,5,6,3,35,3.3,No,No,No,41,Weekly,Summer
3156,3501,1172,5,6,3,48,4.6,No,No,No,38,Fortnightly,Fall
3157,1129,869,15,6,3,30,4.7,Yes,Yes,No,35,Monthly,Winter
3158,1680,30,3,6,3,52,4.5,No,No,No,24,Bi-Weekly,Fall
3159,1484,452,3,6,3,61,4.7,Yes,Yes,No,12,Bi-Weekly,Summer
3160,1056,832,3,6,3,27,3.3,Yes,Yes,No,24,Annually,Spring
3161,3075,1652,3,6,3,55,4.2,No,No,No,34,Fortnightly,Winter
3162,2561,172,19,6,3,62,2.7,No,No,No,17,Bi-Weekly,Spring
3163,2241,173,19,6,3,71,4.3,No,No,No,18,Every 3 Months,Winter
3164,722,612,19,6,3,57,4.4,Yes,Yes,Yes,41,Every 3 Months,Summer
3165,1565,762,19,6,3,33,4.5,Yes,Yes,No,30,Every 3 Months,Summer
3166,2136,788,19,6,3,94,4.6,No,No,No,1,Every 3 Months,Winter
3167,2819,1479,19,6,3,73,4.7,No,No,No,12,Annually,Fall
3168,3735,1795,19,6,3,88,3.4,No,No,No,33,Every 3 Months,Spring
3169,1604,407,45,6,3,98,4.3,Yes,Yes,No,17,Bi-Weekly,Summer
3170,526,465,45,6,3,37,3.2,Yes,Yes,Yes,41,Monthly,Spring
3171,1061,617,45,6,3,35,2.6,Yes,Yes,No,21,Every 3 Months,Summer
3172,3663,122,4,6,3,80,4.9,No,No,No,11,Weekly,Spring
3173,458,406,4,6,3,99,4.9,Yes,Yes,Yes,48,Every 3 Months,Spring
3174,2201,869,6,6,3,51,4.7,No,No,No,27,Every 3 Months,Summer
3175,2250,1389,6,6,3,45,4.3,No,No,No,29,Weekly,Spring
3176,1012,800,7,6,3,25,2.9,Yes,Yes,Yes,32,Fortnightly,Spring
3177,745,632,27,6,3,66,4.1,Yes,Yes,Yes,42,Bi-Weekly,Spring
3178,3734,1674,27,6,3,58,4.7,No,No,No,6,Every 3 Months,Fall
3179,836,693,34,6,3,26,2.5,Yes,Yes,Yes,21,Weekly,Summer
3180,41,41,8,6,3,76,4.6,Yes,Yes,Yes,31,Quarterly,Winter
3181,1172,895,8,6,3,55,3.9,Yes,Yes,No,15,Annually,Spring
3182,534,472,18,6,3,60,4.5,Yes,Yes,Yes,17,Weekly,Spring
3183,1645,851,18,6,3,90,3.9,Yes,Yes,No,21,Monthly,Summer
3184,1287,959,9,6,3,49,4.9,Yes,Yes,No,44,Fortnightly,Winter
3185,1984,798,43,6,3,97,2.6,No,No,No,21,Quarterly,Summer
3186,1909,1254,43,6,3,71,2.7,No,No,No,19,Bi-Weekly,Winter
3187,3516,806,46,6,3,80,4.0,No,No,No,16,Bi-Weekly,Winter
3188,1405,48,36,6,3,28,3.5,Yes,Yes,No,10,Weekly,Winter
3189,55,55,36,6,3,94,4.2,Yes,Yes,Yes,35,Bi-Weekly,Summer
3190,86,84,36,6,3,95,4.5,Yes,Yes,Yes,2,Bi-Weekly,Winter
3191,2647,1534,36,6,3,56,3.9,No,No,No,4,Every 3 Months,Summer
3192,2157,77,10,6,3,83,3.6,No,No,No,41,Bi-Weekly,Winter
3193,1076,839,10,6,3,50,4.9,Yes,Yes,No,32,Bi-Weekly,Summer
3194,2308,1012,10,6,3,96,3.5,No,No,No,30,Annually,Fall
3195,2725,1286,10,6,3,91,2.5,No,No,No,11,Fortnightly,Spring
3196,1612,230,11,6,3,26,4.5,Yes,Yes,No,6,Monthly,Winter
3197,78,71,13,6,3,53,3.3,Yes,Yes,Yes,36,Fortnightly,Summer
3198,1892,1246,14,6,3,74,2.6,No,No,No,48,Quarterly,Summer
3199,3360,1553,14,6,3,74,3.9,No,No,No,29,Monthly,Fall
3200,3878,499,23,6,3,96,4.2,No,No,No,46,Monthly,Spring
3201,3832,591,23,6,3,86,4.0,No,No,No,16,Every 3 Months,Spring
3202,696,594,23,6,3,67,3.7,Yes,Yes,Yes,15,Every 3 Months,Summer
3203,3426,1334,50,6,3,54,4.3,No,No,No,3,Bi-Weekly,Summer
3204,50,50,33,6,3,30,4.6,Yes,Yes,Yes,34,Bi-Weekly,Spring
3205,2552,449,47,6,3,32,4.1,No,No,No,40,Annually,Winter
3206,1434,1021,47,6,3,60,3.2,Yes,Yes,No,45,Weekly,Winter
3207,2040,1310,47,6,3,51,3.1,No,No,No,31,Bi-Weekly,Spring
3208,853,702,21,6,3,60,4.2,Yes,Yes,Yes,23,Every 3 Months,Spring
3209,17,17,16,6,3,36,4.1,Yes,Yes,Yes,44,Bi-Weekly,Spring
3210,1362,228,16,6,3,32,3.7,Yes,Yes,No,39,Monthly,Fall
3211,2953,980,16,6,3,24,4.9,No,No,No,5,Monthly,Spring
3212,1501,1058,16,6,3,69,4.8,Yes,Yes,No,22,Monthly,Summer
3213,1586,1103,16,6,3,25,3.0,Yes,Yes,No,40,Fortnightly,Fall
3214,896,730,17,6,3,69,4.7,Yes,Yes,Yes,33,Quarterly,Spring
3215,1702,1157,17,6,3,41,3.8,No,No,No,44,Every 3 Months,Winter
3216,2293,1162,35,6,3,34,3.8,No,No,No,31,Monthly,Spring
3217,3717,1657,35,6,3,53,3.4,No,No,No,42,Every 3 Months,Fall
3218,806,674,40,6,3,30,3.7,Yes,Yes,Yes,40,Monthly,Summer
3219,1917,697,40,6,3,50,3.0,No,No,No,3,Bi-Weekly,Winter
3220,3682,1781,40,6,3,73,4.2,No,No,No,33,Monthly,Fall
3221,595,520,20,6,3,83,2.5,Yes,Yes,Yes,6,Monthly,Winter
3222,3767,1224,22,6,3,59,4.9,No,No,No,43,Annually,Fall
3223,2703,1360,22,6,3,37,4.0,No,No,No,39,Fortnightly,Fall
3224,1809,56,31,6,3,71,4.3,No,No,No,7,Monthly,Spring
3225,486,114,31,6,3,44,2.6,Yes,Yes,Yes,36,Fortnightly,Spring
3226,3518,388,31,6,3,69,3.1,No,No,No,34,Every 3 Months,Winter
3227,1148,880,31,6,3,36,4.3,Yes,Yes,No,17,Annually,Winter
3228,2705,1333,31,6,3,54,3.4,No,No,No,35,Weekly,Spring
3229,2322,668,25,6,3,31,3.0,No,No,No,27,Fortnightly,Winter
3230,820,683,25,6,3,36,4.8,Yes,Yes,Yes,28,Quarterly,Winter
3231,2787,1576,25,6,3,51,3.8,No,No,No,41,Every 3 Months,Spring
3232,3843,1810,25,6,3,84,4.2,No,No,No,42,Monthly,Winter
3233,3231,328,24,6,3,49,2.5,No,No,No,38,Annually,Summer
3234,3789,973,24,6,3,65,3.2,No,No,No,27,Monthly,Spring
3235,3394,1509,29,6,3,90,3.1,No,No,No,50,Monthly,Fall
3236,2765,1570,29,6,3,41,2.6,No,No,No,2,Weekly,Spring
3237,2858,442,41,6,3,93,3.8,No,No,No,35,Monthly,Spring
3238,1624,1121,28,6,3,58,3.5,Yes,Yes,No,50,Annually,Summer
3239,2372,1432,28,6,3,25,3.7,No,No,No,28,Annually,Winter
3240,2533,1491,44,6,3,86,2.6,No,No,No,4,Weekly,Summer
3241,1063,518,32,6,3,75,2.6,Yes,Yes,No,21,Every 3 Months,Fall
3242,1121,581,39,6,3,84,4.0,Yes,Yes,No,40,Monthly,Winter
3243,962,771,39,6,3,72,3.7,Yes,Yes,Yes,37,Quarterly,Fall
3244,702,101,38,6,3,90,3.3,Yes,Yes,Yes,5,Every 3 Months,Fall
3245,2429,107,38,6,3,38,4.4,No,No,No,34,Annually,Spring
3246,1269,950,38,6,3,88,2.9,Yes,Yes,No,25,Bi-Weekly,Winter
3247,1341,980,38,6,3,72,4.4,Yes,Yes,No,5,Every 3 Months,Fall
3248,3727,1794,38,6,3,85,4.3,No,No,No,36,Every 3 Months,Fall
3249,860,707,49,6,3,73,4.0,Yes,Yes,Yes,7,Monthly,Winter
3250,1397,921,49,6,3,30,3.0,Yes,Yes,No,49,Monthly,Winter
3251,1620,41,12,1,6,78,3.5,Yes,Yes,No,50,Bi-Weekly,Winter
3252,2433,1451,12,1,6,66,2.8,No,No,No,43,Monthly,Winter
3253,3475,792,2,1,6,82,4.4,No,No,No,18,Monthly,Winter
3254,2519,1485,2,1,6,51,4.0,No,No,No,31,Annually,Fall
3255,1529,884,5,1,6,75,4.0,Yes,Yes,No,47,Bi-Weekly,Spring
3256,2831,1466,5,1,6,90,2.9,No,No,No,13,Every 3 Months,Spring
3257,2853,70,15,1,6,71,3.0,No,No,No,30,Weekly,Spring
3258,796,668,15,1,6,26,4.6,Yes,Yes,Yes,34,Annually,Summer
3259,754,637,3,1,6,54,3.4,Yes,Yes,Yes,27,Quarterly,Fall
3260,3900,291,19,1,6,81,3.1,No,No,No,33,Quarterly,Spring
3261,3061,1646,19,1,6,80,4.7,No,No,No,1,Monthly,Summer
3262,264,251,45,1,6,46,4.3,Yes,Yes,Yes,29,Monthly,Summer
3263,480,427,45,1,6,84,3.3,Yes,Yes,Yes,43,Monthly,Winter
3264,2593,594,45,1,6,23,4.4,No,No,No,13,Quarterly,Summer
3265,3539,1745,45,1,6,63,4.5,No,No,No,21,Monthly,Spring
3266,1803,592,4,1,6,96,2.6,No,No,No,31,Bi-Weekly,Winter
3267,2371,498,30,1,6,71,3.9,No,No,No,38,Weekly,Spring
3268,171,163,6,1,6,25,2.6,Yes,Yes,Yes,46,Bi-Weekly,Fall
3269,3683,163,6,1,6,60,4.6,No,No,No,46,Bi-Weekly,Fall
3270,3117,67,7,1,6,66,3.7,No,No,No,1,Weekly,Spring
3271,597,521,7,1,6,37,4.5,Yes,Yes,Yes,36,Annually,Summer
3272,2303,1403,7,1,6,39,3.6,No,No,No,38,Monthly,Summer
3273,3552,1752,7,1,6,31,2.6,No,No,No,20,Weekly,Spring
3274,2865,270,27,1,6,43,3.6,No,No,No,31,Weekly,Fall
3275,1730,366,27,1,6,21,3.8,No,No,No,12,Fortnightly,Winter
3276,1225,923,27,1,6,50,3.7,Yes,Yes,No,18,Weekly,Summer
3277,3522,752,34,1,6,50,3.7,No,No,No,35,Weekly,Winter
3278,659,564,8,1,6,37,4.9,Yes,Yes,Yes,20,Weekly,Fall
3279,1412,1012,8,1,6,24,2.8,Yes,Yes,No,13,Quarterly,Summer
